ARG100	ORF	ARG100	CAF0006874	PMID: 8194754|CGD_REF: CAL0080661	unknown ploidy, classical genetics	unspecified		Other C. albicans	auxotrophy	arginine						C. albicans
C4_02020W_A	ORF	CAT2	CAL0000184947	PMID: 18227254|CGD_REF: CAL0118865	homozygous diploid, classical genetics	null		SC5314	viable			strain is Ura+				C. albicans
C4_02020W_A	ORF	CAT2	CAL0000184947	PMID: 18281597|CGD_REF: CAL0118818	homozygous diploid, classical genetics	null		Not recorded	viable							C. albicans
C4_02020W_A	ORF	CAT2	CAL0000184947	PMID: 18281597|CGD_REF: CAL0118818	homozygous diploid, classical genetics	null		Other C. albicans	biofilm formation: decreased							C. albicans
C4_02020W_A	ORF	CAT2	CAL0000184947	PMID: 18227254|CGD_REF: CAL0118865	homozygous diploid, classical genetics	null		SC5314	virulence: normal			strain is Ura+			mouse intravenous infection	C. albicans
C4_02020W_A	ORF	CAT2	CAL0000184947	PMID: 18281597|CGD_REF: CAL0118818	homozygous diploid, classical genetics	null		Not recorded	virulence: normal						mouse intravenous infection	C. albicans
C4_02020W_A	ORF	CAT2	CAL0000184947	PMID: 18227254|CGD_REF: CAL0118865	homozygous diploid, classical genetics	null		SC5314	utilization of carbon source: decreased	acetic acid		strain is Ura+				C. albicans
C4_02020W_A	ORF	CAT2	CAL0000184947	PMID: 18227254|CGD_REF: CAL0118865	homozygous diploid, classical genetics	null		SC5314	utilization of carbon source: decreased	oleic acid		strain is Ura+				C. albicans
C4_02020W_A	ORF	CAT2	CAL0000184947	PMID: 18227254|CGD_REF: CAL0118865	homozygous diploid, classical genetics	null		SC5314	utilization of carbon source: decreased	ethanol		strain is Ura+				C. albicans
C4_02020W_A	ORF	CAT2	CAL0000184947	PMID: 18227254|CGD_REF: CAL0118865	homozygous diploid, classical genetics	null		SC5314	hyphal growth: normal		solid YP-glycerol, YP-serum, or M199, 37 deg C; strain is Ura+					C. albicans
C4_02020W_A	ORF	CAT2	CAL0000184947	PMID: 18281597|CGD_REF: CAL0118818	homozygous diploid, classical genetics	null		Not recorded	utilization of carbon source: absent	acetic acid						C. albicans
C4_02020W_A	ORF	CAT2	CAL0000184947	PMID: 18281597|CGD_REF: CAL0118818	homozygous diploid, classical genetics	null		Not recorded	utilization of carbon source: absent	ethanol						C. albicans
C4_02020W_A	ORF	CAT2	CAL0000184947	PMID: 18281597|CGD_REF: CAL0118818	homozygous diploid, classical genetics	null		Not recorded	utilization of carbon source: absent	fatty acid						C. albicans
C4_02020W_A	ORF	CAT2	CAL0000184947	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C4_02030W_A	ORF	RFX2	CAL0000192725	PMID: 19252121|CGD_REF: CAL0122455	homozygous diploid, classical genetics	null		Not recorded	viable							C. albicans
C4_02030W_A	ORF	RFX2	CAL0000192725	PMID: 19252121|CGD_REF: CAL0122455	homozygous diploid, classical genetics	null		Not recorded	virulence: decreased						mouse intravenous infection	C. albicans
C4_02030W_A	ORF	RFX2	CAL0000192725	PMID: 19252121|CGD_REF: CAL0122455	homozygous diploid, classical genetics	null		Not recorded	virulence: decreased						mouse oropharyngeal infection	C. albicans
C4_02030W_A	ORF	RFX2	CAL0000192725	PMID: 19252121|CGD_REF: CAL0122455	heterozygous diploid, classical genetics	null		Not recorded	viable							C. albicans
C4_02030W_A	ORF	RFX2	CAL0000192725	PMID: 19252121|CGD_REF: CAL0122455	homozygous diploid, classical genetics	null		SC5314	filamentous growth: increased		solid YPD or Sabouraud dextrose media, or liquid YPD plus serum	extra-long hyphae and persistent filamentation				C. albicans
C4_02030W_A	ORF	RFX2	CAL0000192725	PMID: 19252121|CGD_REF: CAL0122455	heterozygous diploid, classical genetics	null		Not recorded	heat sensitivity: decreased			heterozygous null mutant and reintegrant strains; heat resistance is intermediate between that of wild type and the homozygous null mutant				C. albicans
C4_02030W_A	ORF	RFX2	CAL0000192725	PMID: 19252121|CGD_REF: CAL0122455	heterozygous diploid, classical genetics	null		Not recorded	resistance to chemicals: increased	ethanol		heterozygous null mutant and reintegrant strains; resistance is intermediate between that of wild type and the homozygous null mutant				C. albicans
C4_02030W_A	ORF	RFX2	CAL0000192725	PMID: 19252121|CGD_REF: CAL0122455	homozygous diploid, classical genetics	null		Not recorded	resistance to chemicals: increased	ethanol						C. albicans
C4_02030W_A	ORF	RFX2	CAL0000192725	PMID: 19252121|CGD_REF: CAL0122455	homozygous diploid, classical genetics	null		Not recorded	resistance to chemicals: normal	ethyl methanesulfonate						C. albicans
C4_02030W_A	ORF	RFX2	CAL0000192725	PMID: 19252121|CGD_REF: CAL0122455	homozygous diploid, classical genetics	null		Not recorded	resistance to chemicals: normal	methyl methanesulfonate						C. albicans
C4_02030W_A	ORF	RFX2	CAL0000192725	PMID: 19252121|CGD_REF: CAL0122455	homozygous diploid, classical genetics	null		Not recorded	resistance to chemicals: normal	hydroxyurea						C. albicans
C4_02030W_A	ORF	RFX2	CAL0000192725	PMID: 19252121|CGD_REF: CAL0122455	homozygous diploid, classical genetics	null		Not recorded	resistance to chemicals: normal	streptonigrin						C. albicans
C4_02030W_A	ORF	RFX2	CAL0000192725	PMID: 19252121|CGD_REF: CAL0122455	homozygous diploid, classical genetics	null		Not recorded	resistance to chemicals: normal	bleomycin						C. albicans
C4_02030W_A	ORF	RFX2	CAL0000192725	PMID: 19252121|CGD_REF: CAL0122455	heterozygous diploid, classical genetics	null		Not recorded	invasive growth: normal		solid YPD					C. albicans
C4_02030W_A	ORF	RFX2	CAL0000192725	PMID: 19252121|CGD_REF: CAL0122455	homozygous diploid, classical genetics	null		SC5314	invasive growth: increased							C. albicans
C4_02030W_A	ORF	RFX2	CAL0000192725	PMID: 19252121|CGD_REF: CAL0122455	homozygous diploid, classical genetics	null		Not recorded	oxidative stress resistance: normal	hydrogen peroxide						C. albicans
C4_02030W_A	ORF	RFX2	CAL0000192725	PMID: 19252121|CGD_REF: CAL0122455	homozygous diploid, classical genetics	null		Not recorded	ionic stress resistance: normal	sodium chloride						C. albicans
C4_02030W_A	ORF	RFX2	CAL0000192725	PMID: 19252121|CGD_REF: CAL0122455	heterozygous diploid, classical genetics	null		Not recorded	adhesion: normal							C. albicans
C4_02030W_A	ORF	RFX2	CAL0000192725	PMID: 19252121|CGD_REF: CAL0122455	homozygous diploid, classical genetics	null		Not recorded	adhesion: increased		adhesion to human buccal epithelial cells					C. albicans
C4_02030W_A	ORF	RFX2	CAL0000192725	PMID: 19252121|CGD_REF: CAL0122455	homozygous diploid, classical genetics	null		Not recorded	heat sensitivity: decreased							C. albicans
C4_02030W_A	ORF	RFX2	CAL0000192725	PMID: 19252121|CGD_REF: CAL0122455	homozygous diploid, classical genetics	null		Not recorded	UV resistance: decreased							C. albicans
C4_02030W_A	ORF	RFX2	CAL0000192725	PMID: 19252121|CGD_REF: CAL0122455	heterozygous diploid, classical genetics	null		Not recorded	UV resistance: normal			heterozygous null mutant and reintegrant strains				C. albicans
C4_02050W_A	ORF	HGH1	CAL0000178023	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C4_02060C_A	ORF	TFG1	CAL0000187824	PMID: 12773383|CGD_REF: CAL0087974	heterozygous diploid, classical genetics (haploinsufficient phenotype assay)	unspecified		CAI-4	filamentous growth: increased		solid YEPD plus serum	transposon insertion proximal to, but not within, the ORF				C. albicans
C4_02060C_A	ORF	TFG1	CAL0000187824	PMID: 21135205|CGD_REF: CAL0139967	heterozygous diploid, large-scale survey (large-scale identification of genes essential for virulence in mouse)	repressible		CAI-4	virulence: absent						mouse intravenous infection	C. albicans
C4_02070W_A	ORF	PHO114	CAL0000197250	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C4_02080W_A	ORF		CAL0000179012	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C4_02090C_A	ORF		CAL0000180234	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C4_02100C_A	ORF	GPI14	CAL0000197470	PMID: 27337589|CGD_REF: CAL0000214740	heterozygous diploid, classical genetics	repressible	gpi14/pMET3-GFP-GPI14	CAI-4	hyphal growth: decreased		repressing conditions (met/cys)					C. albicans
C4_02100C_A	ORF	GPI14	CAL0000197470	PMID: 27337589|CGD_REF: CAL0000214740	homozygous diploid, classical genetics	null		CAI-4	inviable							C. albicans
C4_02100C_A	ORF	GPI14	CAL0000197470	PMID: 27337589|CGD_REF: CAL0000214740	heterozygous diploid, classical genetics	repressible	gpi14/pMET3-GFP-GPI14	CAI-4	resistance to chemicals: decreased	sodium dodecyl sulfate	repressing conditions (met/cys)					C. albicans
C4_02100C_A	ORF	GPI14	CAL0000197470	PMID: 27337589|CGD_REF: CAL0000214740	heterozygous diploid, classical genetics	repressible	gpi14/pMET3-GFP-GPI14	CAI-4	resistance to chemicals: decreased	Calcofluor White	repressing conditions (met/cys)					C. albicans
C4_02100C_A	ORF	GPI14	CAL0000197470	PMID: 27337589|CGD_REF: CAL0000214740	heterozygous diploid, classical genetics	repressible	gpi14/pMET3-GFP-GPI14	CAI-4	resistance to chemicals: decreased	Congo Red	repressing conditions (met/cys)					C. albicans
C4_02100C_A	ORF	GPI14	CAL0000197470	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C4_02120W_A	ORF	ERV29	CAL0000177973	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C4_02130W_A	ORF	CYT2	CAL0000186461	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C4_02140C_A	ORF	TIM10	CAL0000174336	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C4_02160C_A	ORF		CAL0000200423	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C4_02160C_A	ORF		CAL0000200423	PMID: 20949076|CGD_REF: CAL0126511	heterozygous diploid, competitive growth	null		BWP17	invasive growth: decreased		solid SLAD media					C. albicans
C4_02170C_A	ORF		CAL0000180378	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C4_02180C_A	ORF	ZCF26	CAL0000180920	PMID: 15964282|CGD_REF: CAL0114274	homozygous diploid, systematic mutation set (split-marker transposon insertion strategy to disrupt both alleles)	null		BWP17	biofilm formation: normal							C. albicans
C4_02180C_A	ORF	ZCF26	CAL0000180920	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C4_02180C_A	ORF	ZCF26	CAL0000180920	PMID: 15964282|CGD_REF: CAL0114274	homozygous diploid, systematic mutation set (split-marker transposon insertion strategy to disrupt both alleles)	null		BWP17	viable							C. albicans
C4_02180C_A	ORF	ZCF26	CAL0000180920	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	viable							C. albicans
C4_02180C_A	ORF	ZCF26	CAL0000180920	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, competitive growth (competitive growth in the mouse host using null mutant set generated with virulence-neutral markers)	null		SN152	competitive fitness: normal		growth in BALB/c mouse host	R\I score is the median log2(R/I) value representing abundance of the mutant in recovered pool relative to inoculum			mouse intravenous infection	C. albicans
C4_02180C_A	ORF	ZCF26	CAL0000180920	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	colony appearance: normal		solid Spider medium	Morphology (M) score represents relative sizes of central and peripheral regions of colony				C. albicans
C4_02180C_A	ORF	ZCF26	CAL0000180920	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	vegetative growth: normal rate		liquid synthetic complete medium					C. albicans
C4_02190C_A	ORF		CAL0000190771	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C4_02210W_A	ORF		CAL0000183231	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C4_02210W_A	ORF		CAL0000183231	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	viable							C. albicans
C4_02210W_A	ORF		CAL0000183231	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, competitive growth (competitive growth in the mouse host using null mutant set generated with virulence-neutral markers)	null		SN152	competitive fitness: normal		growth in BALB/c mouse host	R\I score is the median log2(R/I) value representing abundance of the mutant in recovered pool relative to inoculum			mouse intravenous infection	C. albicans
C4_02210W_A	ORF		CAL0000183231	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	colony appearance: normal		solid Spider medium	Morphology (M) score represents relative sizes of central and peripheral regions of colony				C. albicans
C4_02210W_A	ORF		CAL0000183231	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	vegetative growth: normal rate		liquid synthetic complete medium					C. albicans
C4_02220C_A	ORF	ZCF25	CAL0000175371	PMID: 15964282|CGD_REF: CAL0114274	homozygous diploid, systematic mutation set (split-marker transposon insertion strategy to disrupt both alleles)	null		BWP17	biofilm formation: normal							C. albicans
C4_02220C_A	ORF	ZCF25	CAL0000175371	PMID: 15964282|CGD_REF: CAL0114274	homozygous diploid, systematic mutation set (split-marker transposon insertion strategy to disrupt both alleles)	null		BWP17	viable							C. albicans
C4_02220C_A	ORF	ZCF25	CAL0000175371	PMID: 19463063|CGD_REF: CAL0123630	homozygous diploid, systematic mutation set (split-marker transposon insertion strategy to disrupt both alleles)	null		BWP17	viable							C. albicans
C4_02220C_A	ORF	ZCF25	CAL0000175371	PMID: 19463063|CGD_REF: CAL0123630	homozygous diploid, systematic mutation set (split-marker transposon insertion strategy to disrupt both alleles)	null		BWP17	virulence: normal		Toll mutant D. melanogaster invasive infection				insect infection	C. albicans
C4_02230C_A	ORF		CAL0000188195	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C4_02230C_A	ORF		CAL0000188195	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	viable							C. albicans
C4_02230C_A	ORF		CAL0000188195	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, competitive growth (competitive growth in the mouse host using null mutant set generated with virulence-neutral markers)	null		SN152	competitive fitness: normal		growth in BALB/c mouse host	R\I score is the median log2(R/I) value representing abundance of the mutant in recovered pool relative to inoculum			mouse intravenous infection	C. albicans
C4_02230C_A	ORF		CAL0000188195	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	colony appearance: normal		solid Spider medium	Morphology (M) score represents relative sizes of central and peripheral regions of colony				C. albicans
C4_02230C_A	ORF		CAL0000188195	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	vegetative growth: normal rate		liquid synthetic complete medium					C. albicans
